0.3271509554744838,0.3228875659808532,0.31951901064268246,0.32194010839363235,0.05946130506226937,-1
0.32191776858427784,0.32139969361876825,0.31691454868478863,0.3107988597620133,0.06647922192112546,1
0.3107337965794264,0.32270386604414264,0.31592583449741074,0.3258192981632633,0.08528976158902214,1
0.3258164084942545,0.3504775518936799,0.33201966655953963,0.356019519141063,0.1014606996655904,1
0.3561278637310109,0.35913845571435055,0.36001902662618585,0.3587513365097764,0.08459607789437269,-1
0.3588701568064342,0.35591017380451556,0.35780820678649305,0.355181777294956,0.05087584323108856,1
0.3552869093942085,0.366756974845965,0.356695952417326,0.37213725254374175,0.06394772687961255,1
0.3723074038451805,0.37188184236198624,0.37558645723138157,0.375219662247498,0.06476753488238007,1
0.37540163367292667,0.38447370623900184,0.37790260231162986,0.3873807848104077,0.06506482789437269,0
0.38760939052211435,0.3938280385739715,0.38908951714971957,0.3874308612992908,0.0627135104358856,0
0.3876596590394311,0.3854518495642774,0.38983562071521755,0.3857917818053322,0.04909208515913284,-1
0.3860142941633494,0.3821133026887443,0.384631223299753,0.37844774383592644,0.05432624394603321,0
0.37864209399367565,0.3793992901351345,0.38021869109098433,0.3788074513349228,0.06358737171356088,-1
0.3790031808638935,0.3775302848914228,0.36977329793263725,0.36942822262960945,0.07543404779750923,1
0.3695879856074459,0.3786462170606708,0.37423617366835915,0.37428171142136896,0.07849706670894833,1
0.37446008608448283,0.37285079208002997,0.3754170991075007,0.37764640664337773,0.059965802294741695,-1
0.37784225851334385,0.3816953958374112,0.34312422142901344,0.372528806203714,0.10444804399215867,-1
0.3727004589969252,0.37255694014602164,0.3713387575616322,0.36917778372763554,0.06794766922278597,1
0.36933658634680533,0.3749494643781695,0.3756047843166721,0.37553835196400603,0.05873158585101476,1
0.37572154546966596,0.3781272948758506,0.38199927094278885,0.38237245296776645,0.04824525051891144,-1
0.38258185321717164,0.3820352148891368,0.382919314517923,0.37695889471922256,0.04483088532057196,0
0.3771475355836419,0.3754270722738675,0.375334738681154,0.37519687479291686,0.05543433608164207,-1
0.3753787588352381,0.37371872692380764,0.365891749066557,0.3599806875628088,0.0738574939460332,-1
0.36010422205494036,0.35922573712119,0.35361995857204453,0.347842296907527,0.060893716847324725,-1
0.3479192842834822,0.3422299581207265,0.3078743645021725,0.30961964120012,0.08320871050507381,1
0.30955005606524494,0.324329526790979,0.3111242425139271,0.33005358139235497,0.07645205114160517,1
0.3300623543376473,0.34273508989469886,0.33461043916106126,0.3483431187092188,0.06786658931042436,-1
0.34842202658775534,0.3455271342229372,0.34671739757428516,0.34190512940271023,0.05813699982702952,1
0.3419593495079906,0.3399246588112179,0.34571951961539665,0.34512415182944106,0.04865965895987085,0
0.34519071592785255,0.3394884212296212,0.3388764659161011,0.3429933096954883,0.046182217193265686,1
0.34305170264838475,0.3592946313135657,0.34928067886127484,0.36465660139605854,0.0644161885954797,-1
0.3647980666263422,0.36171467942398794,0.36169433708059784,0.35716689108667765,0.05797484000230627,0
0.35727963550661673,0.3554095823499589,0.35154648041456993,0.35895625604954123,0.06801073137684502,-1
0.35907586215165666,0.3574347631928857,0.35765259386214737,0.3532695274466984,0.056623508129612546,1
0.35336732663680565,0.3610580248793954,0.3596116956093434,0.36047239465584985,0.0549748832449262,-1
0.3605978146983674,0.35496874796474626,0.3563114182274726,0.35047396084317156,0.05904689662130996,-1
0.35056103986722315,0.34488426962997143,0.334862157253558,0.3362730348707272,0.05725412967020295,-1
0.33630565756940384,0.3332659522746155,0.3378740060714573,0.33375519620347616,0.05132628718865314,1
0.33377816374009006,0.34017265613668823,0.3379380952556764,0.3442545078201022,0.04048860556964945,-1
0.3443177370925154,0.3386112932378327,0.34341717603557737,0.34040266308702916,0.03887601620156827,-1
0.34045112168107355,0.33753213457907005,0.33645963378194643,0.3349253560589748,0.048695694476476016,-1
